Entity,Code,Year,Access to clean fuels and technologies for cooking  (% of population) (% of population)
Middle East & North Africa (excluding high income),,2008,94.1678070466898
Middle East & North Africa (excluding high income),,2009,94.8395530404485
Middle East & North Africa (excluding high income),,2010,95.4127967905521
Middle East & North Africa (excluding high income),,2011,95.8683220761591
Middle East & North Africa (excluding high income),,2012,96.2152579497728
Middle East & North Africa (excluding high income),,2013,96.4737824146418
Middle East & North Africa (excluding high income),,2014,96.6583853571543
Middle income,,2000,43.4448117442745
Middle income,,2001,44.206954457232
Middle income,,2002,44.9388381947695
Middle income,,2003,45.7646074258262
Middle income,,2004,46.5646122455184
Middle income,,2005,47.3490453711125
Middle income,,2006,48.1267469632283
Middle income,,2007,48.9044369337299
Middle income,,2008,49.6831128345877
Middle income,,2009,50.4614111658428
Middle income,,2010,51.23254607984
Middle income,,2011,51.9924877467537
Middle income,,2012,52.7412701840317
Middle income,,2013,53.4812011939349
Middle income,,2014,54.215189691123
Moldova,MDA,2000,82.7588632702827
Moldova,MDA,2001,83.6488589644432
Moldova,MDA,2002,84.4915717840195
Moldova,MDA,2003,85.2961719036102
Moldova,MDA,2004,86.0718265175819
Moldova,MDA,2005,86.8277028203011
Moldova,MDA,2006,87.5729702413082
Moldova,MDA,2007,88.3152909576893
Moldova,MDA,2008,89.0562891960144
Moldova,MDA,2009,89.7960886359215
Moldova,MDA,2010,90.5348084867001
Moldova,MDA,2011,91.2725642323494
Moldova,MDA,2012,92.0094810426235
Moldova,MDA,2013,92.7456803619862
Moldova,MDA,2014,93.4812769293785
Monaco,MCO,2000,100
Monaco,MCO,2001,100
Monaco,MCO,2002,100
Monaco,MCO,2003,100
Monaco,MCO,2004,100
Monaco,MCO,2005,100
Monaco,MCO,2006,100
Monaco,MCO,2007,100
Monaco,MCO,2008,100
Monaco,MCO,2009,100
Monaco,MCO,2010,100
Monaco,MCO,2011,100
Monaco,MCO,2012,100
Monaco,MCO,2013,100
Monaco,MCO,2014,100
Mongolia,MNG,2000,27.2824048995972
Mongolia,MNG,2001,27.7397096157074
Mongolia,MNG,2002,28.149402141571
Mongolia,MNG,2003,28.5206437110901
Mongolia,MNG,2004,28.8626134395599
Mongolia,MNG,2005,29.1844844818115
Mongolia,MNG,2006,29.4954299926758
Mongolia,MNG,2007,29.8031210899353
Mongolia,MNG,2008,30.1092088222504
Mongolia,MNG,2009,30.4138362407684
Mongolia,MNG,2010,30.717146396637
Mongolia,MNG,2011,31.0192942619324
Mongolia,MNG,2012,31.3204169273376
Mongolia,MNG,2013,31.6206634044647
Mongolia,MNG,2014,31.9201827049255
Montenegro,MNE,2000,64.6312057971954
Montenegro,MNE,2001,65.4334425926209
Montenegro,MNE,2002,66.1886155605316
Montenegro,MNE,2003,66.9059544801712
Montenegro,MNE,2004,67.5946861505508
Montenegro,MNE,2005,68.2640373706818
Montenegro,MNE,2006,68.9232349395752
Montenegro,MNE,2007,69.5799827575684
Montenegro,MNE,2008,70.2358812093735
Montenegro,MNE,2009,70.891010761261
Montenegro,MNE,2010,71.5454488992691
Montenegro,MNE,2011,72.1992671489716
Montenegro,MNE,2012,72.8525459766388
Montenegro,MNE,2013,73.505362868309
Montenegro,MNE,2014,74.1577953100204
Morocco,MAR,2000,90.35649523139
Morocco,MAR,2001,91.1372639238834
Morocco,MAR,2002,91.8701946735382
Morocco,MAR,2003,92.5644837319851
Morocco,MAR,2004,93.2293318212032
Morocco,MAR,2005,93.8739340752363
Morocco,MAR,2006,94.5074886083603
Morocco,MAR,2007,95.1360881328583
Morocco,MAR,2008,95.7650151103735
Morocco,MAR,2009,96.3921193033457
Morocco,MAR,2010,97.0178127288818
Morocco,MAR,2011,97.6422736421227
Morocco,MAR,2012,98.2634495943785
Morocco,MAR,2013,98.8629734143615
Morocco,MAR,2014,99.3837011512369
Mozambique,MOZ,2000,2.01066732406616
Mozambique,MOZ,2001,2.05218195915222
Mozambique,MOZ,2002,2.1544337272644
Mozambique,MOZ,2003,2.32160091400146
Mozambique,MOZ,2004,2.52412557601929
Mozambique,MOZ,2005,2.72935628890991
Mozambique,MOZ,2006,2.92567014694214
Mozambique,MOZ,2007,3.11543941497803
Mozambique,MOZ,2008,3.30201983451843
Mozambique,MOZ,2009,3.48676443099976
Mozambique,MOZ,2010,3.6700963973999
Mozambique,MOZ,2011,3.85217666625977
Mozambique,MOZ,2012,4.03317213058472
Mozambique,MOZ,2013,4.21323776245117
Mozambique,MOZ,2014,4.39252853393555
Myanmar,MMR,2000,4.21199798583984
Myanmar,MMR,2001,4.68826293945313
Myanmar,MMR,2002,5.14575839042664
Myanmar,MMR,2003,5.5294394493103
Myanmar,MMR,2004,5.88409900665283
Myanmar,MMR,2005,6.2189519405365
Myanmar,MMR,2006,6.54319524765015
Myanmar,MMR,2007,6.86453580856323
Myanmar,MMR,2008,7.18460083007813
Myanmar,MMR,2009,7.5035035610199
Myanmar,MMR,2010,7.8213632106781
Myanmar,MMR,2011,8.13829302787781
Myanmar,MMR,2012,8.45441222190857
Myanmar,MMR,2013,8.76983404159546
Myanmar,MMR,2014,9.08467769622803
Namibia,NAM,2000,34.4982206821442
Namibia,NAM,2001,35.4387938976288
Namibia,NAM,2002,36.3319098949432
Namibia,NAM,2003,37.1867179870605
Namibia,NAM,2004,38.0123794078827
Namibia,NAM,2005,38.8180255889893
Namibia,NAM,2006,39.6128118038177
Namibia,NAM,2007,40.4043853282928
Namibia,NAM,2008,41.1943852901459
Namibia,NAM,2009,41.9829607009888
Namibia,NAM,2010,42.7702486515045
Namibia,NAM,2011,43.5563921928406
Namibia,NAM,2012,44.3415403366089
Namibia,NAM,2013,45.1258361339569
Namibia,NAM,2014,45.9094107151031
Nepal,NPL,2000,6.94255828857422
Nepal,NPL,2001,8.43601822853088
Nepal,NPL,2002,9.88191962242126
Nepal,NPL,2003,11.2894296646118
Nepal,NPL,2004,12.6677334308624
Nepal,NPL,2005,14.0259921550751
Nepal,NPL,2006,15.3733909130096
Nepal,NPL,2007,16.7175948619843
Nepal,NPL,2008,18.0602550506592
Nepal,NPL,2009,19.4015026092529
Nepal,NPL,2010,20.7414865493774
Nepal,NPL,2011,22.0803380012512
Nepal,NPL,2012,23.4182119369507
Nepal,NPL,2013,24.7552394866943
Nepal,NPL,2014,26.0915637016296
Netherlands,NLD,2000,100
Netherlands,NLD,2001,100
Netherlands,NLD,2002,100
Netherlands,NLD,2003,100
Netherlands,NLD,2004,100
Netherlands,NLD,2005,100
Netherlands,NLD,2006,100
Netherlands,NLD,2007,100
Netherlands,NLD,2008,100
Netherlands,NLD,2009,100
Netherlands,NLD,2010,100
Netherlands,NLD,2011,100
Netherlands,NLD,2012,100
Netherlands,NLD,2013,100
Netherlands,NLD,2014,100
New Zealand,NZL,2000,100
New Zealand,NZL,2001,100
New Zealand,NZL,2002,100
New Zealand,NZL,2003,100
New Zealand,NZL,2004,100
New Zealand,NZL,2005,100
New Zealand,NZL,2006,100
New Zealand,NZL,2007,100
New Zealand,NZL,2008,100
New Zealand,NZL,2009,100
New Zealand,NZL,2010,100
New Zealand,NZL,2011,100
New Zealand,NZL,2012,100
New Zealand,NZL,2013,100
New Zealand,NZL,2014,100
Nicaragua,NIC,2000,35.3796601295471
Nicaragua,NIC,2001,36.4895582199097
Nicaragua,NIC,2002,37.5518798828125
Nicaragua,NIC,2003,38.5757923126221
Nicaragua,NIC,2004,39.5704507827759
Nicaragua,NIC,2005,40.5450284481049
Nicaragua,NIC,2006,41.508674621582
Nicaragua,NIC,2007,42.4690544605255
Nicaragua,NIC,2008,43.4278190135956
Nicaragua,NIC,2009,44.3851113319397
Nicaragua,NIC,2010,45.3410804271698
Nicaragua,NIC,2011,46.2958693504334
Nicaragua,NIC,2012,47.2496330738068
Nicaragua,NIC,2013,48.2025146484375
Nicaragua,NIC,2014,49.1546630859375
Niger,NER,2000,1.99999809265137
Niger,NER,2001,1.99999809265137
Niger,NER,2002,1.99999809265137
Niger,NER,2003,1.99999809265137
Niger,NER,2004,1.99999809265137
Niger,NER,2005,1.99999809265137
Niger,NER,2006,1.99999809265137
Niger,NER,2007,2.0001232624054
Niger,NER,2008,2.00527310371399
Niger,NER,2009,2.03788280487061
Niger,NER,2010,2.13688611984253
Niger,NER,2011,2.32282280921936
Niger,NER,2012,2.57306694984436
Niger,NER,2013,2.84853577613831
Niger,NER,2014,3.1278133392334
Nigeria,NGA,2000,13.2459700107574
Nigeria,NGA,2001,12.5514328479767
Nigeria,NGA,2002,11.8093192577362
Nigeria,NGA,2003,11.028778553009
Nigeria,NGA,2004,10.2189779281616
Nigeria,NGA,2005,9.38906669616699
Nigeria,NGA,2006,8.54820609092712
Nigeria,NGA,2007,7.70406126976013
Nigeria,NGA,2008,6.85827136039734
Nigeria,NGA,2009,6.01099729537964
Nigeria,NGA,2010,5.16238212585449
Nigeria,NGA,2011,4.31557893753052
Nigeria,NGA,2012,3.50090265274048
Nigeria,NGA,2013,2.79941558837891
Nigeria,NGA,2014,2.31612920761108
North America,,2000,100
North America,,2001,100
North America,,2002,100
North America,,2003,100
North America,,2004,100
North America,,2005,100
North America,,2006,100
North America,,2007,100
North America,,2008,100
North America,,2009,100
North America,,2010,100
North America,,2011,100
North America,,2012,100
North America,,2013,100
North America,,2014,100
North Korea,PRK,2000,2.91224718093872
North Korea,PRK,2001,3.30332517623901
North Korea,PRK,2002,3.65802049636841
North Korea,PRK,2003,3.97402048110962
North Korea,PRK,2004,4.25972938537598
North Korea,PRK,2005,4.52380180358887
North Korea,PRK,2006,4.77399230003357
North Korea,PRK,2007,5.01889586448669
North Korea,PRK,2008,5.25581836700439
North Korea,PRK,2009,5.48975467681885
North Korea,PRK,2010,5.72100877761841
North Korea,PRK,2011,5.94987273216248
North Korea,PRK,2012,6.1766505241394
North Korea,PRK,2013,6.40164017677307
North Korea,PRK,2014,6.62513375282288
Norway,NOR,2000,100
Norway,NOR,2001,100
Norway,NOR,2002,100
Norway,NOR,2003,100
Norway,NOR,2004,100
Norway,NOR,2005,100
Norway,NOR,2006,100
Norway,NOR,2007,100
Norway,NOR,2008,100
Norway,NOR,2009,100
Norway,NOR,2010,100
Norway,NOR,2011,100
Norway,NOR,2012,100
Norway,NOR,2013,100
Norway,NOR,2014,100
OECD members,,2000,97.9870472280787
OECD members,,2001,98.0436142755318
OECD members,,2002,98.0951280803507
OECD members,,2003,98.1423328125067
OECD members,,2004,98.1853688437329
OECD members,,2005,98.2244440351461
OECD members,,2006,98.2610321525981
OECD members,,2007,98.2961104830265
OECD members,,2008,98.3301894656172
OECD members,,2009,98.3611096394804
OECD members,,2010,98.3892465558899
OECD members,,2011,98.4136942644349
OECD members,,2012,98.4399522063253
OECD members,,2013,98.4671383356981
OECD members,,2014,98.4953813794517
Oman,OMN,2000,100
Oman,OMN,2001,100
Oman,OMN,2002,100
Oman,OMN,2003,100
Oman,OMN,2004,100
Oman,OMN,2005,100
Oman,OMN,2006,100
Oman,OMN,2007,100
Oman,OMN,2008,100
Oman,OMN,2009,100
Oman,OMN,2010,100
Oman,OMN,2011,100
Oman,OMN,2012,100
Oman,OMN,2013,100
Oman,OMN,2014,100
Other small states,,2000,44.895173019883
Other small states,,2001,45.5857932293208
Other small states,,2002,46.2404619531918
Other small states,,2003,46.893437546296
Other small states,,2004,47.6000730520272
Other small states,,2005,48.3970180865419
Other small states,,2006,49.2961964965824
Other small states,,2007,50.2741917272227
Other small states,,2008,51.2723758536294
Other small states,,2009,52.1967500084974
Other small states,,2010,53.0378386480317
Other small states,,2011,53.7669111158922
Other small states,,2012,54.3980460137338
Other small states,,2013,54.9491774817697
Other small states,,2014,55.4459914486799
Pacific island small states,,2000,22.9232397331613
Pacific island small states,,2001,23.2744736816979
Pacific island small states,,2002,23.5664729308368
Pacific island small states,,2003,23.8139049686824
Pacific island small states,,2004,24.0331413615353
Pacific island small states,,2005,24.2388609064577
Pacific island small states,,2006,24.4420685614981
Pacific island small states,,2007,24.6495551253444
Pacific island small states,,2008,24.8589000946027
Pacific island small states,,2009,25.0655403599097
Pacific island small states,,2010,25.2660932119217
Pacific island small states,,2011,25.4596513648859
Pacific island small states,,2012,25.6482211075485
Pacific island small states,,2013,25.8339056473364
Pacific island small states,,2014,26.0197019136473
Pakistan,PAK,2000,23.7743139266968
Pakistan,PAK,2001,25.4053056240082
Pakistan,PAK,2002,26.9887208938599
Pakistan,PAK,2003,28.5337269306183
Pakistan,PAK,2004,30.0494909286499
Pakistan,PAK,2005,31.5451562404633
Pakistan,PAK,2006,33.0299019813538
Pakistan,PAK,2007,34.5113813877106
Pakistan,PAK,2008,35.9912395477295
Pakistan,PAK,2009,37.4696254730225
Pakistan,PAK,2010,38.9466941356659
Pakistan,PAK,2011,40.4225766658783
Pakistan,PAK,2012,41.8974339962006
Pakistan,PAK,2013,43.3714151382446
Pakistan,PAK,2014,44.8446571826935
Palau,PLW,2000,54.5144587755203
Palau,PLW,2001,54.9090057611465
Palau,PLW,2002,55.2565276622772
Palau,PLW,2003,55.5662125349045
Palau,PLW,2004,55.8472573757172
Palau,PLW,2005,56.1088442802429
Palau,PLW,2006,56.3601642847061
Palau,PLW,2007,56.6088974475861
Palau,PLW,2008,56.856644153595
Palau,PLW,2009,57.1034967899323
Palau,PLW,2010,57.3495447635651
Palau,PLW,2011,57.5948745012283
Palau,PLW,2012,57.8395754098892
Palau,PLW,2013,58.0837458372116
Palau,PLW,2014,58.3274632692337
Panama,PAN,2000,81.0337156057358
Panama,PAN,2001,81.4874470233917
Panama,PAN,2002,81.8936035037041
Panama,PAN,2003,82.2613373398781
Panama,PAN,2004,82.5998112559319
Panama,PAN,2005,82.9181775450706
Panama,PAN,2006,83.2255944609642
Panama,PAN,2007,83.5297182202339
Panama,PAN,2008,83.8321998715401
Panama,PAN,2009,84.1331884264946
Panama,PAN,2010,84.4328328967094
Panama,PAN,2011,84.7312793135643
Panama,PAN,2012,85.0286826491356
Panama,PAN,2013,85.3251919150352
Panama,PAN,2014,85.6209516525269
Papua New Guinea,PNG,2000,13.4669065475464
Papua New Guinea,PNG,2001,14.8723006248474
Papua New Guinea,PNG,2002,16.2295758724213
Papua New Guinea,PNG,2003,17.5476551055908
Papua New Guinea,PNG,2004,18.8354671001434
Papua New Guinea,PNG,2005,20.1019406318665
Papua New Guinea,PNG,2006,21.3560104370117
Papua New Guinea,PNG,2007,22.605162858963
Papua New Guinea,PNG,2008,23.8511264324188
Papua New Guinea,PNG,2009,25.0941932201386
Papua New Guinea,PNG,2010,26.3346493244171
Papua New Guinea,PNG,2011,27.5727868080139
Papua New Guinea,PNG,2012,28.8088977336884
Papua New Guinea,PNG,2013,30.0432682037354
Papua New Guinea,PNG,2014,31.2761902809143
Paraguay,PRY,2000,40.9625113010406
Paraguay,PRY,2001,42.7214980125427
Paraguay,PRY,2002,44.4329142570496
Paraguay,PRY,2003,46.1059212684631
Paraguay,PRY,2004,47.7496802806854
Paraguay,PRY,2005,49.3733525276184
Paraguay,PRY,2006,50.9860962629318
Paraguay,PRY,2007,52.5955736637115
Paraguay,PRY,2008,54.2034327983856
Paraguay,PRY,2009,55.8098196983337
Paraguay,PRY,2010,57.4148863554001
Paraguay,PRY,2011,59.0187728404999
Paraguay,PRY,2012,60.6216311454773
Paraguay,PRY,2013,62.2236102819443
Paraguay,PRY,2014,63.824850320816
Peru,PER,2000,37.8689527511597
Peru,PER,2001,40.1191055774689
Peru,PER,2002,42.3216819763184
Peru,PER,2003,44.4858491420746
Peru,PER,2004,46.6207683086395
Peru,PER,2005,48.7355947494507
Peru,PER,2006,50.8394986391068
Peru,PER,2007,52.9401361942291
Peru,PER,2008,55.0391525030136
Peru,PER,2009,57.1366995573044
Peru,PER,2010,59.2329263687134
Peru,PER,2011,61.3279730081558
Peru,PER,2012,63.4219884872437
Peru,PER,2013,65.5151277780533
Peru,PER,2014,67.6075279712677
Philippines,PHL,2000,38.7461006641388
Philippines,PHL,2001,39.3079817295074
Philippines,PHL,2002,39.8222684860229
Philippines,PHL,2003,40.2981162071228
Philippines,PHL,2004,40.7446980476379
Philippines,PHL,2005,41.1711752414703
Philippines,PHL,2006,41.586709022522
Philippines,PHL,2007,41.998964548111
Philippines,PHL,2008,42.4095928668976
Philippines,PHL,2009,42.8187429904938
Philippines,PHL,2010,43.226557970047
Philippines,PHL,2011,43.6331868171692
Philippines,PHL,2012,44.0387785434723
Philippines,PHL,2013,44.4434881210327
Philippines,PHL,2014,44.8474526405334
Poland,POL,2000,100
Poland,POL,2001,100
Poland,POL,2002,100
Poland,POL,2003,100
Poland,POL,2004,100
Poland,POL,2005,100
Poland,POL,2006,100
Poland,POL,2007,100
Poland,POL,2008,100
Poland,POL,2009,100
Poland,POL,2010,100
Poland,POL,2011,100
Poland,POL,2012,100
Poland,POL,2013,100
Poland,POL,2014,100
Portugal,PRT,2000,100
Portugal,PRT,2001,100
Portugal,PRT,2002,100
Portugal,PRT,2003,100
Portugal,PRT,2004,100
Portugal,PRT,2005,100
Portugal,PRT,2006,100
Portugal,PRT,2007,100
Portugal,PRT,2008,100
Portugal,PRT,2009,100
Portugal,PRT,2010,100
Portugal,PRT,2011,100
Portugal,PRT,2012,100
Portugal,PRT,2013,100
Portugal,PRT,2014,100
Post-demographic dividend,,2000,98.498977970961
Post-demographic dividend,,2001,98.5887303430502
Post-demographic dividend,,2002,98.6724113790451
Post-demographic dividend,,2003,98.7476805211223
Post-demographic dividend,,2004,98.8189430823364
Post-demographic dividend,,2005,98.8869921509823
Post-demographic dividend,,2006,98.9533547435097
Post-demographic dividend,,2007,99.01826145318
Post-demographic dividend,,2008,99.0816962028111
Post-demographic dividend,,2009,99.1415201569176
Post-demographic dividend,,2010,99.1981464458789
Post-demographic dividend,,2011,99.2516394331456
Post-demographic dividend,,2012,99.3027525694507
Post-demographic dividend,,2013,99.3515879160688
Post-demographic dividend,,2014,99.3987874409832
Pre-demographic dividend,,2000,11.4126150478038
Pre-demographic dividend,,2001,11.521924270376
Pre-demographic dividend,,2002,11.6129618992328
Pre-demographic dividend,,2003,11.684196954687
Pre-demographic dividend,,2004,11.7380381364557
Pre-demographic dividend,,2005,11.77927808963
Pre-demographic dividend,,2006,11.8121067909976
Pre-demographic dividend,,2007,11.841925610961
Pre-demographic dividend,,2008,11.8740642964918
Pre-demographic dividend,,2009,11.9141923883122
Pre-demographic dividend,,2010,11.9662275941478
Pre-demographic dividend,,2011,12.0327399072549
Pre-demographic dividend,,2012,12.1164897126557
Pre-demographic dividend,,2013,12.2300719136484
Pre-demographic dividend,,2014,12.39010193444
Qatar,QAT,2000,90.3015799820423
Qatar,QAT,2001,91.3452863693237
Qatar,QAT,2002,92.3411905765533
Qatar,QAT,2003,93.2981759309769
Qatar,QAT,2004,94.2251242697239
Qatar,QAT,2005,95.1214011758566
Qatar,QAT,2006,96.019883453846
Qatar,QAT,2007,96.910498291254
Qatar,QAT,2008,97.7895691990852
Qatar,QAT,2009,98.6167270690203
Qatar,QAT,2010,99.2959831375629
Qatar,QAT,2011,99.7327163815498
Qatar,QAT,2012,99.9294052424375
Qatar,QAT,2013,99.9833084075362
Qatar,QAT,2014,99.9900000002526
Romania,ROU,2000,72.1080183982849
Romania,ROU,2001,72.9419499635696
Romania,ROU,2002,73.7277746200562
Romania,ROU,2003,74.4744211435318
Romania,ROU,2004,75.1908302307129
Romania,ROU,2005,75.8859306573868
Romania,ROU,2006,76.5686571598053
Romania,ROU,2007,77.2465080022812
Romania,ROU,2008,77.9212042689323
Romania,ROU,2009,78.5930380225182
Romania,ROU,2010,79.2622923851013
Romania,ROU,2011,79.9292534589767
Romania,ROU,2012,80.5942088365555
Romania,ROU,2013,81.2574490904808
Romania,ROU,2014,81.919252872467
Russia,RUS,2000,92.452184855938
Russia,RUS,2001,93.2013303041458
Russia,RUS,2002,93.9029138535261
Russia,RUS,2003,94.5660978555679
Russia,RUS,2004,95.1849661767483
Russia,RUS,2005,95.8054058253765
Russia,RUS,2006,96.413454040885
Russia,RUS,2007,97.015056759119
Russia,RUS,2008,97.6135769858956
Russia,RUS,2009,98.2102954760194
Russia,RUS,2010,98.7961118109524
Russia,RUS,2011,99.3246853817254
Russia,RUS,2012,99.7131893411279
Russia,RUS,2013,99.9162775056902
Russia,RUS,2014,99.9807944812346
Rwanda,RWA,2000,1.99999809265137
Rwanda,RWA,2001,1.99999809265137
Rwanda,RWA,2002,1.99999809265137
Rwanda,RWA,2003,1.99999809265137
Rwanda,RWA,2004,1.99999809265137
Rwanda,RWA,2005,1.99999809265137
Rwanda,RWA,2006,1.99999809265137
Rwanda,RWA,2007,1.99999809265137
Rwanda,RWA,2008,1.99999809265137
Rwanda,RWA,2009,1.99999809265137
Rwanda,RWA,2010,1.99999809265137
Rwanda,RWA,2011,1.99999809265137
Rwanda,RWA,2012,1.99999809265137
Rwanda,RWA,2013,1.99999809265137
Rwanda,RWA,2014,1.99999809265137
Saint Kitts and Nevis,KNA,2000,100
Saint Kitts and Nevis,KNA,2001,100
Saint Kitts and Nevis,KNA,2002,100
Saint Kitts and Nevis,KNA,2003,100
Saint Kitts and Nevis,KNA,2004,100
Saint Kitts and Nevis,KNA,2005,100
Saint Kitts and Nevis,KNA,2006,100
Saint Kitts and Nevis,KNA,2007,100
Saint Kitts and Nevis,KNA,2008,100
Saint Kitts and Nevis,KNA,2009,100
Saint Kitts and Nevis,KNA,2010,100
Saint Kitts and Nevis,KNA,2011,100
Saint Kitts and Nevis,KNA,2012,100
Saint Kitts and Nevis,KNA,2013,100
Saint Kitts and Nevis,KNA,2014,100
Saint Lucia,LCA,2000,82.4739396572113
Saint Lucia,LCA,2001,83.9830636978149
Saint Lucia,LCA,2002,85.444600880146
Saint Lucia,LCA,2003,86.8677377700806
Saint Lucia,LCA,2004,88.2616609334946
Saint Lucia,LCA,2005,89.6355547010899
Saint Lucia,LCA,2006,90.9986048936844
Saint Lucia,LCA,2007,92.3584930598736
Saint Lucia,LCA,2008,93.716861307621
Saint Lucia,LCA,2009,95.0729191303253
Saint Lucia,LCA,2010,96.4209452271461
Saint Lucia,LCA,2011,97.7076170966029
Saint Lucia,LCA,2012,98.7961462698877
Saint Lucia,LCA,2013,99.527871562168
Saint Lucia,LCA,2014,99.8756521497853
Saint Vincent and the Grenadines,VCT,2000,90.787123888731
Saint Vincent and the Grenadines,VCT,2001,91.746224462986
Saint Vincent and the Grenadines,VCT,2002,92.6580719649792
Saint Vincent and the Grenadines,VCT,2003,93.5320310294628
Saint Vincent and the Grenadines,VCT,2004,94.3774666637182
Saint Vincent and the Grenadines,VCT,2005,95.1960541307926
Saint Vincent and the Grenadines,VCT,2006,96.0177108645439
Saint Vincent and the Grenadines,VCT,2007,96.8340780586004
Saint Vincent and the Grenadines,VCT,2008,97.6469716057181
Saint Vincent and the Grenadines,VCT,2009,98.4387710690498
Saint Vincent and the Grenadines,VCT,2010,99.1400832310319
Saint Vincent and the Grenadines,VCT,2011,99.6428704354912
Saint Vincent and the Grenadines,VCT,2012,99.8991934815422
Saint Vincent and the Grenadines,VCT,2013,99.9788433051435
Saint Vincent and the Grenadines,VCT,2014,99.9900000002526
Samoa,WSM,2000,25.1316606998444
Samoa,WSM,2001,25.42564868927
Samoa,WSM,2002,25.672048330307
Samoa,WSM,2003,25.8800387382507
Samoa,WSM,2004,26.0587990283966
Samoa,WSM,2005,26.2174963951111
Samoa,WSM,2006,26.3653039932251
Samoa,WSM,2007,26.5098989009857
Samoa,WSM,2008,26.6529202461243
Samoa,WSM,2009,26.7945110797882
Samoa,WSM,2010,26.934826374054
Samoa,WSM,2011,27.0739853382111
Samoa,WSM,2012,27.2121548652649
Samoa,WSM,2013,27.349466085434
Samoa,WSM,2014,27.4860620498657
San Marino,SMR,2000,100
San Marino,SMR,2001,100
San Marino,SMR,2002,100
San Marino,SMR,2003,100
San Marino,SMR,2004,100
San Marino,SMR,2005,100
San Marino,SMR,2006,100
San Marino,SMR,2007,100
San Marino,SMR,2008,100
San Marino,SMR,2009,100
San Marino,SMR,2010,100
San Marino,SMR,2011,100
San Marino,SMR,2012,100
San Marino,SMR,2013,100
San Marino,SMR,2014,100
Sao Tome and Principe,STP,2000,17.5264656543732
Sao Tome and Principe,STP,2001,18.5774207115173
Sao Tome and Principe,STP,2002,19.580352306366
Sao Tome and Principe,STP,2003,20.5444276332855
Sao Tome and Principe,STP,2004,21.4788019657135
Sao Tome and Principe,STP,2005,22.3926484584808
Sao Tome and Principe,STP,2006,23.295122385025
Sao Tome and Principe,STP,2007,24.1939067840576
Sao Tome and Principe,STP,2008,25.0906646251678
Sao Tome and Principe,STP,2009,25.9855926036835
Sao Tome and Principe,STP,2010,26.8788695335388
Sao Tome and Principe,STP,2011,27.7706742286682
Sao Tome and Principe,STP,2012,28.6611914634705
Sao Tome and Principe,STP,2013,29.5506119728088
Sao Tome and Principe,STP,2014,30.4391145706177
Saudi Arabia,SAU,2000,97.8245755657554
Saudi Arabia,SAU,2001,98.2066275551915
Saudi Arabia,SAU,2002,98.5411404632032
Saudi Arabia,SAU,2003,98.8373448140919
Saudi Arabia,SAU,2004,99.1044477559626
Saudi Arabia,SAU,2005,99.3506084661931
Saudi Arabia,SAU,2006,99.5770997833461
Saudi Arabia,SAU,2007,99.7691438067704
Saudi Arabia,SAU,2008,99.901886889711
Saudi Arabia,SAU,2009,99.9674560211133
Saudi Arabia,SAU,2010,99.9872857631999
Saudi Arabia,SAU,2011,99.9900000002526
Saudi Arabia,SAU,2012,99.9900000002526
Saudi Arabia,SAU,2013,99.9900000002526
Saudi Arabia,SAU,2014,99.9900000002526
Senegal,SEN,2000,38.8916373252869
Senegal,SEN,2001,38.7986361980438
Senegal,SEN,2002,38.6580646038055
Senegal,SEN,2003,38.479083776474
Senegal,SEN,2004,38.2708489894867
Senegal,SEN,2005,38.0425274372101
Senegal,SEN,2006,37.8032803535461
Senegal,SEN,2007,37.5607669353485
Senegal,SEN,2008,37.316632270813
Senegal,SEN,2009,37.071031332016
Senegal,SEN,2010,36.824107170105
Senegal,SEN,2011,36.5760028362274
Senegal,SEN,2012,36.3268733024597
Senegal,SEN,2013,36.0768556594849
Senegal,SEN,2014,35.8261048793793
Serbia,SRB,2000,63.4724169969559
Serbia,SRB,2001,64.1521006822586
Serbia,SRB,2002,64.7840410470963
Serbia,SRB,2003,65.3773456811905
Serbia,SRB,2004,65.9411370754242
Serbia,SRB,2005,66.4845257997513
Serbia,SRB,2006,67.0166313648224
Serbia,SRB,2007,67.5450831651688
Serbia,SRB,2008,68.0715471506119
Serbia,SRB,2009,68.5962051153183
Serbia,SRB,2010,69.1192388534546
Serbia,SRB,2011,69.6408271789551
Serbia,SRB,2012,70.1611489057541
Serbia,SRB,2013,70.6803917884827
Serbia,SRB,2014,71.1987286806107
Seychelles,SYC,2000,75.6613850593567
Seychelles,SYC,2001,77.7926743030548
Seychelles,SYC,2002,79.8770487308502
Seychelles,SYC,2003,81.9238245487213
Seychelles,SYC,2004,83.9423209428787
Seychelles,SYC,2005,85.941855609417
Seychelles,SYC,2006,87.9317477345467
Seychelles,SYC,2007,89.9197690188885
Seychelles,SYC,2008,91.9074915349483
Seychelles,SYC,2009,93.8949458301067
Seychelles,SYC,2010,95.8530485630035
Seychelles,SYC,2011,97.6353425532579
Seychelles,SYC,2012,98.9706922322512
Seychelles,SYC,2013,99.695569043979
Seychelles,SYC,2014,99.9442951986566
Sierra Leone,SLE,2000,2.57358551025391
Sierra Leone,SLE,2001,2.51590013504028
Sierra Leone,SLE,2002,2.40024924278259
Sierra Leone,SLE,2003,2.25765705108643
Sierra Leone,SLE,2004,2.12862491607666
Sierra Leone,SLE,2005,2.04533338546753
Sierra Leone,SLE,2006,2.00979709625244
Sierra Leone,SLE,2007,2.00095772743225
Sierra Leone,SLE,2008,1.99999809265137
